747,440703.93073500000,431505.96810900000
406,443494.19801500000,428748.88192500000
404,443966.24012500000,433829.56159700000
604,427975.67759000000,425661.44978900000
616,428190.44141100000,426079.64492600000
5132,428572.43551800000,425587.45930200000
603,427874.06631500000,424429.78769100000
590,427806.10319900000,424400.24861800000
583,428249.06912000000,424785.07659200000
608,428197.30651400000,424617.53960800000
5111,429054.34599000000,425640.75630900000
5105,430043.21569000000,425047.38373700000
581,430099.48693800000,425305.52694200000
600,430823.00463200000,425580.97464000000
592,430962.19128800000,425866.41850900000
595,431297.07474900000,426306.05574700000
593,430993.75561600000,425858.26211000000
5051,431120.98097200000,425791.08801900000
7110,431082.52339600000,425835.48862000000
5061,431062.58217000000,425870.24900200000
7039,430907.87285900000,425462.71310800000
591,430850.79300200000,425789.89669900000
596,430626.92759000000,425623.84540200000
587,430706.21168300000,424605.80433400000
472,430017.17022600000,433880.93561600000
3281,429762.95955700000,431472.87137800000
521,430976.31256000000,426831.67625700000
459,430159.08526400000,433398.63244500000
5069,429816.51096200000,431544.14389600000
191,426028.95152400000,433968.39545400000
391,426200.64208800000,433889.88457100000
7017,425722.39997700000,433678.38431600000
7016,425634.11002300000,433510.40134000000
389,425755.75317100000,433849.01004200000
392,425164.53825600000,434065.46007200000
240,425280.18754600000,433978.72310500000
5555,425232.86091800000,433909.54895800000
5550,424907.10503600000,434365.94685800000
5549,424854.46617300000,434297.86306000000
259,424721.94503200000,434276.29968300000
329,424697.98429100000,434323.54531800000
782,424489.74465800000,434144.60246200000
5553,424324.29004400000,434059.47507600000
5551,424411.07098000000,434185.97942800000
27,425157.97568900000,434694.66318900000
257,425199.84218900000,434770.50829600000
25,425080.31030000000,434800.84633900000
394,425108.08773800000,434559.38055000000
31,425071.20486200000,434993.58833200000
5554,425206.57505300000,434927.29492600000
5557,425398.14698500000,434883.06469800000
5552,425364.02004100000,434843.01395600000
30,425325.80471700000,434804.23480000000
188,424808.96070000000,434995.80722700000
287,424879.47040200000,434991.36363600000
285,424763.31749100000,434876.36977200000
32,424746.43434400000,434938.23762000000
727,425544.80115400000,435157.26597600000
5546,425646.22674400000,434831.32267400000
5548,425598.61046500000,434701.55523300000
5547,425623.98837200000,434781.87500000000
330,425860.23837200000,434611.55523300000
433,425410.68023300000,434570.64825600000
390,426041.15138200000,434508.90986200000
5405,427877.12158900000,432852.44764200000
5411,428174.58200200000,433070.61770700000
5412,428258.73678700000,433184.68878900000
23,427062.91867600000,433510.16038100000
432,424784.13132900000,434681.87517300000
5073,424537.41097400000,435115.73941100000
5074,424473.00397600000,435164.35630600000
5075,424876.06712500000,435552.46041000000
429,424614.93657500000,435533.05840400000
26,424377.24894300000,435314.34936600000
428,424007.18181800000,435912.02272700000
5053,423972.86363600000,435925.65909100000
234,424057.60081700000,435842.12107400000
321,423870.84950800000,435457.90268400000
430,423487.64235600000,435176.47242600000
5060,422980.45718800000,435779.56104700000
370,422913.00000000000,435587.34090900000
5076,423355.43181800000,435429.60914400000
5054,422425.43083500000,434877.76286800000
252,422389.29227900000,434900.93406100000
7010,422523.54447900000,435032.64986800000
5059,422663.40649600000,435628.32768400000
5056,422825.48567900000,436066.54027900000
5057,422681.72210800000,436203.78203100000
5058,422559.22533700000,436145.51099800000
350,422500.05304800000,436145.90427300000
254,422537.46409300000,436255.23700100000
156,422438.68798500000,436248.25530100000
164,422418.35483300000,436288.92160500000
165,422447.02457800000,436327.04626500000
185,420812.35654600000,436980.98289700000
378,420064.70759800000,436721.78739100000
277,423555.21451900000,434953.42039800000
5055,423560.06659600000,434655.88583500000
317,424845.15338600000,435117.89891200000
304,421839.35295700000,435680.30891900000
303,421948.67118900000,435751.09575800000
154,421558.27318900000,435618.52862700000
280,421378.47908100000,435510.09040100000
167,421480.35084900000,435512.18496100000
200,421468.16432000000,435408.78987700000
5070,421597.60364300000,435277.13457900000
155,421842.18750000000,435419.43095900000
774,422255.60634700000,434964.32893800000
161,420701.75633200000,433826.53409800000
159,420732.63608900000,433897.81871200000
160,420781.18336900000,433943.44701000000
261,420867.37015500000,433971.10052400000
455,421520.08024200000,433714.43003100000
5052,421890.38266400000,433600.89534900000
784,420857.15347400000,434678.50674800000
785,420832.51509400000,434697.37050700000
7487,424627.82055200000,433478.39141400000
696,424541.61132300000,433245.43908500000
692,424545.35955000000,433070.67798500000
695,425225.83060400000,433657.40151400000
700,425370.09182600000,432742.55638200000
683,425326.35289300000,432205.72971900000
684,425532.73472100000,432365.46065400000
688,425262.09855100000,432413.15895500000
755,425117.92283300000,431259.01109900000
697,425056.32135300000,431120.82399600000
634,427555.10134100000,432445.11394200000
6029,427025.14646200000,432650.46469900000
689,427146.39378600000,432503.68486900000
686,426150.08719400000,432472.33246900000
7109,426058.88366400000,432563.17408000000
685,426152.98254400000,432654.19665000000
701,426254.50075900000,432256.80984200000
5991,426858.02512600000,432377.51146400000
693,426923.44283900000,432386.35725500000
753,426672.92481900000,431436.16489600000
754,426629.36293500000,431448.22818700000
679,426985.37073500000,431993.35557700000
699,425788.18004800000,431974.72976600000
682,425974.49799200000,431840.68947100000
698,425948.26306600000,431941.83403800000
112,426346.35607800000,435846.95982700000
5310,426358.84814400000,435911.71952200000
5066,426349.51341300000,435922.97610900000
5308,426323.29380100000,435956.67723300000
5309,426312.58631600000,435968.48292200000
5311,426282.44985500000,436010.89958700000
5067,426264.86234500000,436038.41272200000
104,426212.62957700000,436246.40299100000
102,426119.52360200000,436335.64194500000
516,426018.18519100000,436641.21571400000
110,425160.06501300000,436780.14070300000
365,425030.03684000000,436890.93507500000
719,425074.37329200000,436633.45278600000
7066,424880.93523100000,435130.93296300000
7068,420040.97144300000,436798.00562700000
103,425683.44608900000,436666.68076100000
111,425363.97251600000,437460.96115200000
3293,425660.56571100000,437956.79475400000
3296,425609.76798300000,437903.62412100000
380,425935.64391700000,437254.80689100000
313,425950.74696700000,437093.98184100000
368,426200.23286000000,436900.18001800000
773,426825.36350400000,436278.03045100000
740,427028.82117500000,436304.64018400000
739,426984.82911300000,436192.12951200000
3300,426960.12209300000,435965.79360500000
3299,427023.81395300000,435975.35755800000
258,427775.87755400000,434592.21786400000
98,427725.63680900000,434775.74781500000
108,427715.83696000000,435002.22631400000
109,427606.40837100000,435092.69615000000
5307,427564.18181800000,435035.06818200000
5305,427533.95454500000,435020.06818200000
5306,427505.54545500000,435001.65909100000
5312,427601.68181800000,435026.65909100000
105,427246.78549900000,435239.64482600000
315,427333.62734200000,434779.70692100000
314,427263.24673700000,434812.99504500000
7015,427155.08874100000,435259.03543600000
100,426833.11055300000,435176.39949700000
99,426847.38278600000,435292.97598500000
97,426480.21451000000,435480.66692800000
2429,426563.69556000000,435228.07981000000
780,426718.49214800000,435681.77088600000
5068,426471.92587900000,435758.66111800000
101,426323.09090900000,436065.64772700000
690,427272.07910700000,432487.46238800000
361,420776.30566300000,433644.58818600000
371,420796.52900200000,433562.07472700000
752,420737.40283500000,433271.44933300000
332,421276.79642700000,433466.96752900000
260,421213.36055600000,433498.85594300000
166,421329.14164900000,432743.75951400000
7020,421169.64376300000,432802.69714600000
209,421234.24207200000,432805.69397500000
635,421350.11945000000,432598.91279100000
6993,421846.92687800000,432466.03806700000
726,421920.65481300000,432426.49667800000
222,422067.72775800000,432323.46357100000
153,422349.19765000000,432155.20681600000
207,421690.18840800000,432016.62657400000
553,427242.50305500000,429852.45951900000
5233,427166.45549700000,429850.90996000000
573,427007.13700300000,429724.89613600000
570,427276.47338800000,429627.49798600000
6296,427194.09745000000,429678.25898200000
545,427269.02028700000,429741.95674300000
550,427331.91185100000,429723.07048200000
530,427289.84143800000,429492.08773800000
551,427330.21141600000,429529.24418600000
554,427091.24670000000,429402.27401600000
556,426897.59012300000,429234.82131900000
578,426783.97694700000,429411.89662100000
561,426554.10264300000,429216.81834800000
558,426423.85306600000,429071.37473600000
547,426315.68604700000,429079.99471500000
548,426615.90848100000,429080.48164500000
541,426095.25422800000,429157.97013700000
549,426137.82822400000,429128.59645900000
543,426263.43974600000,429133.96141600000
7076,426578.56553900000,429218.33483100000
579,422613.92653300000,428489.93631100000
563,422723.43763200000,428387.12843600000
7041,422487.75158600000,428337.87288600000
7040,422451.38071100000,428885.82742900000
539,422926.98222100000,429305.79706700000
5792,423282.28277000000,429758.83949900000
564,424146.53089500000,429500.62189000000
534,424367.23715700000,429482.93933700000
535,424421.44500000000,429570.40236000000
536,424371.15001400000,429740.15875800000
533,424395.36777600000,429416.44909400000
532,424439.82399600000,429320.02382400000
529,424578.95802500000,429362.16001000000
531,424653.54687400000,429335.45384800000
552,424901.44306400000,429189.66865500000
566,424815.76160100000,429232.05237400000
568,424732.79329200000,429392.46200100000
580,424688.70930200000,428810.63953500000
567,425215.14013300000,429177.38876900000
3287,424318.40968800000,428315.19051200000
540,425303.84668300000,427734.15013200000
538,424982.37211400000,425721.15211500000
5078,426340.86460400000,426900.45058400000
5048,426453.56219600000,427472.27947500000
572,425930.58794500000,427896.68736900000
574,425891.49156500000,428097.51338100000
575,426058.98720900000,428048.50227100000
560,426010.41034100000,428071.28654000000
770,426385.20320400000,427939.39620000000
597,426645.97193700000,428093.55226000000
611,426748.47128000000,428113.63442000000
599,426922.84038100000,428020.99260000000
584,426741.26475400000,427962.42119400000
586,426615.70983100000,427949.71590900000
617,426578.10987500000,427474.47136000000
751,423970.69915900000,434094.84091600000
728,424112.19371100000,433876.20852100000
750,423278.20026900000,433609.44390600000
5064,423390.96200000000,433546.27016500000
749,423319.85545900000,433437.35420000000
162,423544.05481300000,433434.25791200000
319,423713.92839800000,433498.15402500000
205,423731.52094000000,433476.19853200000
203,423710.55063000000,433438.62086300000
275,423181.77272700000,433397.15909100000
360,423271.00449500000,433002.02176300000
328,422734.18806100000,432830.93660200000
730,422560.56064400000,433058.50896500000
282,422682.03520900000,432536.63439900000
326,422438.21037500000,432373.23095000000
195,422409.31419400000,432490.42250500000
199,422750.19979600000,432584.52722200000
295,422761.17884000000,432491.78319000000
327,422827.19756700000,432543.50026700000
325,422993.34547700000,432535.41771400000
585,427960.43626700000,427647.98703900000
598,427805.22980700000,427733.44282900000
601,427772.62352700000,427626.46013200000
606,427661.16545800000,427702.64800900000
6119,427468.51461900000,427679.86449300000
605,427563.76489900000,427543.23251800000
615,427581.53511200000,427442.63175300000
609,427358.06121200000,427434.47057400000
602,427267.75367600000,427343.89742800000
614,427239.17827400000,426937.63367200000
5081,427002.27268400000,427573.35518100000
6988,426204.46922100000,428264.58951000000
555,426375.64099700000,428198.81852400000
576,426486.61595000000,428231.94110900000
577,426942.76104500000,428282.91808000000
569,426849.46107500000,428453.96802500000
565,426771.48242400000,428598.94885900000
546,426538.92753000000,428425.30251400000
542,426242.68498900000,428773.74312900000
6357,426063.50130600000,428809.05836300000
297,423504.54846400000,437569.37928800000
93,423303.30903100000,437033.84411100000
82,423628.47542900000,436886.23331200000
264,423789.77870300000,437048.87873100000
92,424207.49482900000,437142.55674100000
86,424294.31164700000,437110.14967700000
84,424181.56917700000,437029.30258000000
87,424126.30660500000,437115.43714500000
85,424051.08810400000,437065.80316800000
4762,423998.21342100000,437031.34934200000
89,424302.58884400000,437243.15117100000
320,424093.02687600000,437402.59697500000
302,424277.39761300000,437477.03486200000
94,424198.12595100000,437375.05063000000
3276,424190.21798000000,437334.15417500000
95,424296.46070500000,437320.76413100000
80,425065.72718700000,437761.37221000000
79,425046.67511900000,437837.42683400000
208,425174.15860100000,437762.97577500000
197,425003.50315700000,437607.02913700000
6997,424751.01037100000,438143.79515100000
511,424642.92760200000,438189.47122600000
278,424417.94356600000,438544.46515200000
90,424504.85653800000,438447.65499700000
91,424614.48911500000,438359.14712200000
300,424668.91991700000,438247.04742700000
5130,424786.87901900000,438239.49187600000
4760,424685.14265500000,438528.05297100000
96,424363.84249500000,438683.19978900000
290,424315.00000000000,438708.76902700000
3304,424293.24524300000,438578.24048600000
291,424270.19556000000,438536.54386900000
236,423695.18604700000,438224.80021100000
78,423663.55814000000,438157.86046500000
5131,423476.43905300000,438138.80173400000
4763,423602.56783900000,437884.54711100000
5047,423635.84564100000,437677.48588200000
324,423814.98776500000,437777.69838200000
269,423703.85918500000,437816.58315200000
88,423777.12627800000,437922.18600100000
4761,423829.31373300000,437962.70802500000
4754,424000.04899500000,438031.88897600000
3277,424203.09090900000,437402.89667000000
776,421228.70190300000,439381.15433400000
143,421375.79235600000,439270.41339300000
142,421526.48298900000,439388.77593500000
132,421555.16724500000,439223.57781800000
81,422069.82196800000,438795.31007200000
265,422064.94509100000,438946.80760800000
288,421981.56594500000,439110.08261800000
227,421914.57925900000,439195.06477100000
133,421651.49340500000,439281.43420200000
125,421566.27983700000,439412.59626300000
138,421453.03429900000,440275.52500200000
229,421228.83945800000,440197.46593900000
140,420937.01902700000,439936.04545500000
134,420884.54545500000,439868.65644800000
129,420868.55179700000,439847.45137400000
135,420856.33192400000,439825.16807600000
128,420880.86471600000,439696.24281100000
126,420950.00547700000,439618.59972100000
4766,420990.74759900000,439470.82321300000
137,421157.08252600000,439725.30102300000
136,421066.84210100000,439673.19226600000
141,420915.17937500000,439965.14731900000
190,420621.22625800000,440125.08862200000
624,420765.25044900000,440172.58323000000
387,420760.88607900000,440269.88299500000
218,419724.65717600000,440515.44167600000
7,419838.58121000000,440216.45648800000
4764,419848.09968500000,440461.15096300000
6,419911.47880500000,440492.02797000000
4765,419182.92509100000,441583.39225200000
224,419319.15390900000,441507.63322400000
6518,418432.19293900000,441178.30190500000
268,417466.35094200000,441719.41757100000
187,418035.40652700000,441673.30753700000
318,418157.72704100000,441498.14981500000
186,418306.82796300000,441588.20677200000
322,418191.80601600000,441764.34162900000
246,418014.14194500000,441876.11165800000
184,417913.87584600000,441973.12572900000
374,418336.88900600000,441693.89217800000
386,418401.71110100000,441531.75471100000
507,432090.67154500000,435963.54191700000
72,433548.46385700000,436372.34211200000
170,433969.52008500000,436883.86707200000
171,434010.78715600000,436995.92867300000
307,433433.57088000000,437004.73293300000
653,433263.88825000000,437153.28712700000
255,433264.46133000000,436607.93920500000
168,432734.81701700000,436893.78315800000
5015,432537.11240300000,436828.13291000000
527,431193.59619600000,437510.92225600000
746,431006.67711400000,437656.74820900000
306,431220.41131100000,437812.47270900000
267,431451.77538000000,437979.48111500000
263,431496.81304700000,437993.94136900000
34,431376.68111600000,437504.67224100000
445,432564.85812800000,434333.47114900000
737,432963.42350000000,434297.90810000000
640,433180.71231200000,433796.23429600000
7005,433331.12688400000,433664.43781400000
276,421242.26955600000,440560.15697700000
5,421183.47991500000,440632.41384800000
296,421231.65116300000,440781.58932300000
768,421325.35398000000,440834.60052800000
201,421125.94080300000,440672.93736800000
12,421114.14112100000,440760.05417500000
13,421031.54334000000,440854.45163800000
14,421008.94820300000,440777.87922800000
356,420876.59395500000,440991.51713700000
298,420808.29257300000,440929.29342000000
357,420560.68873100000,440831.57990600000
384,420740.95414600000,441134.30433400000
3297,420543.61733600000,441140.84408000000
19,420889.04390100000,441507.60738800000
18,420834.39606800000,441424.01883900000
2,420592.15722000000,441689.89382100000
3,420620.93527800000,441645.36135100000
4,420628.91751300000,441887.13905400000
226,420611.27257300000,441993.63887600000
4758,419737.10313800000,442163.74845900000
305,419376.70320400000,442328.16378800000
16,419214.52261300000,442573.69283900000
772,419386.48474900000,442583.04572300000
301,418982.84253400000,442571.94248900000
5287,418965.29402300000,442092.02582900000
8,418732.46146900000,443091.27345400000
9,418805.44319500000,442989.94448200000
11,418716.79588500000,442944.56402200000
292,418720.43142200000,442997.41151200000
10,418758.91327400000,443030.42599700000
355,419596.19668900000,445000.07674000000
3292,418845.83523800000,444744.66600300000
625,418796.72791700000,444679.57997100000
362,420315.65433400000,445814.37790700000
622,420154.46616500000,445830.47760300000
256,419427.00000300000,446708.07178900000
147,419407.63236400000,446661.78536200000
145,419456.33560200000,446602.69795000000
148,419487.78063600000,446592.02126400000
247,420268.01606000000,446702.60578300000
230,420349.50982700000,446660.03253200000
279,420413.87352800000,446638.11612500000
7080,431306.58500000000,437429.02839000000
7083,431072.58933000000,437522.94818400000
7082,434001.58794000000,436984.05841700000
7084,420633.03129900000,441497.16405100000
7085,420561.13478200000,440742.64128100000
466,429450.54771800000,433758.75163000000
467,430107.48790600000,432244.51813700000
515,431762.37147700000,430553.85315600000
7087,430467.38184300000,433743.81651100000
766,423590.83919000000,444423.06257500000
5118,420026.74101500000,446026.92389000000
364,419970.36648200000,445376.03630300000
124,419818.94786400000,445274.10175900000
146,419573.58562400000,445229.84408000000
144,419279.95983100000,445162.27537000000
262,420079.67706100000,445284.31686000000
3291,420944.70877400000,445081.14455600000
253,420733.90380500000,444860.77669100000
139,425179.83826600000,443400.83932300000
3178,425252.63486000000,443526.13549200000
4756,425729.18216100000,443392.35458500000
196,425798.51310000000,443359.77431500000
714,425346.48203000000,443254.51136400000
4759,424326.01227100000,445256.13982700000
52,425342.14709200000,440376.19631100000
299,425208.49455400000,440118.20926200000
56,424930.27138200000,440289.88689000000
48,425157.29165900000,440347.56566300000
59,424936.91520600000,440744.51127500000
51,424913.82618600000,440642.25989900000
61,424853.02188700000,440505.65755900000
60,424730.69287700000,440271.90180400000
62,424633.65839900000,439983.37680800000
245,424972.18094600000,440020.80578100000
58,424871.00717000000,439876.56145100000
349,424724.35048800000,439953.21248200000
238,424921.70430000000,439921.71692800000
50,424708.68093600000,439759.19488300000
49,424784.36586200000,439681.30554200000
323,424917.36558600000,439733.96657400000
46,424915.60132900000,439697.42698000000
64,424572.07474900000,439692.28439100000
702,424570.55150800000,439634.55354900000
67,424622.34170900000,439626.93734300000
68,424612.89761300000,439512.38960400000
65,424495.28922200000,439366.46519000000
66,424448.33603700000,439250.12563000000
4755,425546.24743700000,440328.15666000000
486,425738.55154500000,440052.94932300000
3179,425513.27040300000,440039.03732500000
63,425325.52784900000,440263.48020600000
45,425024.19651100000,439663.46318800000
37,424877.10030800000,439592.36436900000
36,424859.92269200000,439515.96243100000
219,424809.15898800000,439449.30302300000
487,424719.16878700000,439373.41385000000
38,424577.64573500000,439161.89841900000
70,424792.30047000000,438989.94765400000
6261,425203.91197600000,439037.46471300000
206,425230.70767700000,439320.55342000000
483,425077.51940300000,439558.13699400000
43,425301.32707500000,439519.86410900000
744,425370.55031600000,439533.42228500000
44,425379.94826900000,439596.85847000000
42,425584.70031400000,439562.93570200000
244,425563.39900700000,439441.49756600000
54,425429.34047600000,439328.36524400000
53,425328.85107200000,439246.40425500000
55,425423.75812400000,439200.33433200000
333,425521.37699500000,439270.23658400000
354,425516.47989900000,438778.97550300000
239,425437.74246200000,438680.58982400000
266,425280.70100500000,438790.38881900000
242,425237.07035200000,438738.37876900000
249,425092.74246200000,438637.60929600000
228,425765.89164900000,438262.82584600000
308,425847.64432500000,438453.11277800000
667,425875.31917400000,438357.49741900000
221,426660.31818200000,439420.88636400000
1319,427860.43844200000,440152.31438400000
71,427907.89523000000,440087.85646400000
39,427962.48674000000,439960.02728400000
41,427970.22010900000,439905.98468700000
40,428060.29110300000,439889.74461400000
289,427907.98924000000,439816.32310600000
485,427833.56925100000,439702.27511200000
35,427849.46261700000,439592.50610000000
57,427983.59563300000,439410.86764100000
367,427622.86333900000,439091.10586000000
176,427709.48572900000,437336.17891100000
669,427835.27854100000,437340.89614200000
337,427940.95257500000,437179.08055900000
77,428260.12876900000,436857.46765100000
194,428303.83165800000,436878.88724900000
273,428416.40114200000,436722.46364900000
668,428529.93687200000,436725.20964200000
202,428422.80888300000,436409.27875400000
6992,428443.81819500000,436308.32227400000
241,428392.59674800000,436280.21614600000
74,428405.31301100000,435501.86492500000
7089,428344.27219300000,436282.26375700000
7088,428436.79109600000,436296.91123600000
334,428099.80938500000,435705.17636800000
76,427999.97612300000,435730.70403600000
73,428015.77327800000,435887.22296800000
272,428549.13739800000,436117.66606900000
1293,428192.88128300000,437283.91166400000
193,428319.94420600000,437565.57529300000
189,428316.80130700000,437568.11954400000
174,428512.70868800000,437401.54588900000
175,428603.50819300000,437548.79054000000
6912,428403.30163600000,437393.79845900000
192,428801.41331900000,437441.41252600000
250,429584.65021600000,437231.41988900000
251,429672.25365100000,437348.62276900000
116,429747.69614500000,437141.59648400000
742,430100.24299500000,437336.73038100000
338,429945.05566900000,437388.62826300000
115,429910.11953400000,437446.60199500000
4518,429720.93090500000,437618.06061600000
372,429940.31858300000,437687.58242400000
223,430314.60448400000,437829.03825700000
377,431023.90383500000,437962.73607600000
232,431359.03382700000,439058.00977800000
233,431425.51109900000,439108.85544400000
526,431167.89872400000,439212.65383200000
748,429756.24418600000,438909.07558100000
786,429742.40697700000,438823.61046500000
114,429962.17441900000,438826.86627900000
336,429933.13882200000,438890.82917100000
6999,428958.08456700000,440449.66384800000
348,427839.15674900000,442374.29706600000
215,432245.65134800000,440395.42366200000
762,432189.52711500000,439721.62331000000
120,431957.00407100000,439525.02002900000
119,432019.27736300000,439512.23457600000
117,430339.87315000000,439580.37790700000
745,430500.33750600000,439435.86312200000
122,430746.26329700000,439897.71183000000
121,431034.10434600000,440062.84677000000
3275,428849.34359300000,434522.90672100000
664,428878.34631000000,434428.64376400000
6651,429870.44912100000,434689.33825400000
666,430385.36680800000,434667.53831900000
665,430580.66863800000,434636.27938500000
316,430573.03594100000,434332.17019000000
335,430599.76381900000,434413.91237400000
5017,431109.67547600000,433953.48995800000
3290,431316.57822400000,434034.06553900000
3282,431506.67864700000,433832.51797000000
5016,431910.88266400000,433779.76559200000
439,432203.07558100000,433640.57267400000
638,432409.76162800000,433675.10755800000
3279,432355.34302300000,433642.40407000000
5018,431861.69767400000,433027.87790700000
347,430627.01220400000,437471.38852200000
235,430796.92336200000,437449.62605700000
6388,430811.89429200000,437431.38874200000
270,430856.53488400000,437418.59540200000
6389,430872.32241000000,437398.99709300000
6390,430907.98044400000,437389.47013700000
271,430930.02854100000,437375.58800200000
6391,430946.08826600000,437352.17891100000
382,431051.62685000000,437201.81131100000
352,434561.68604700000,439831.84883700000
169,434644.76301500000,439696.26122400000
654,434126.54348500000,439704.36173600000
709,434074.91017400000,439870.65305600000
123,433628.18471200000,440139.35235300000
359,433155.39957700000,439861.07716700000
735,433013.47515100000,439790.30454700000
1292,436190.56765300000,441870.39270600000
179,435215.98789600000,442415.89516100000
212,435193.06223600000,442590.06607100000
346,436426.72038400000,442982.96474500000
672,436765.92390700000,443333.18217900000
284,437071.29773000000,444054.23339100000
775,436822.78433800000,443863.39954100000
343,436841.36625500000,443780.65127600000
379,435905.54334000000,444546.20877400000
345,435963.57204000000,444300.30930800000
369,439017.23680200000,445764.39805500000
373,437538.72801800000,440090.29137000000
274,438353.07194500000,440467.11417800000
6219,438166.47529900000,440517.64325100000
231,438067.07220700000,440460.40469300000
706,437968.73248000000,436496.80561000000
403,439825.91892900000,437579.02562700000
410,440440.51107500000,436896.44059400000
5013,443438.58351000000,437590.17600400000
5012,443424.89292800000,437871.46919300000
3301,429657.10484100000,435807.22872800000
3288,429673.95408300000,435795.05638900000
3303,429708.89148400000,435773.25148700000
3302,429732.92643300000,435756.52613600000
172,429758.20029700000,435738.93354400000
173,429351.71231800000,436042.90131500000
33,430188.46419600000,437396.55684700000
237,430253.65577900000,437378.48680900000
6957,430652.87002200000,436326.32139200000
310,430612.35119500000,436414.67005600000
363,430735.97911600000,436158.74262100000
340,431358.62514200000,436388.93137100000
342,431387.87009300000,436336.87229500000
757,431434.41703200000,436513.26069300000
311,431483.41380900000,436419.24812700000
764,431657.65859900000,436219.81593100000
376,431804.91599200000,436262.33656200000
7003,435189.68498900000,432790.79809700000
5019,435748.92234100000,433185.28258700000
499,435424.79580500000,433979.87539300000
497,435443.82771400000,434064.95922200000
501,435523.66335700000,434128.43223500000
7000,436079.04591000000,434019.43982900000
243,436290.10883100000,434000.12057900000
3181,436613.77907000000,433218.77907000000
743,436800.89217800000,432873.31606800000
504,436909.04228300000,432829.27272700000
498,436694.22929500000,432711.55343300000
503,436601.19808300000,432560.92347400000
3286,436718.41069300000,432764.28231500000
7093,436727.26233500000,432896.76365000000
7094,430623.23222500000,437216.92922800000
213,440263.30653300000,449113.43969800000
182,439470.62949500000,448346.18475500000
711,443289.48309600000,446236.76494400000
283,442931.46668200000,443084.28309900000
214,442476.17230400000,443414.27431300000
181,442800.84063000000,442555.93344300000
180,442613.33129900000,442761.93684400000
217,442534.98836000000,442852.86602700000
341,444831.84922700000,442689.88702600000
675,436486.76536400000,436594.18154800000
674,435881.47145900000,438034.96300200000
676,435955.94407900000,437988.05290500000
7025,435796.73492500000,437943.58731200000
736,434732.45454500000,437673.20454500000
5006,434908.36363600000,437578.20454500000
656,434807.90909100000,437461.61363600000
657,434844.27272700000,437164.56818200000
734,434762.53361500000,437053.38027500000
5004,434556.68194300000,436941.38918300000
5003,434680.79957000000,436736.21741700000
